continent,location,date,new_vaccinations,MediaMovelVacinados
"South America",Bolivia,2020-05-10,,0.0000
"South America",Bolivia,2020-05-11,,0.0000
"South America",Bolivia,2020-05-12,,0.0000
"South America",Bolivia,2020-05-13,,0.0000
"South America",Bolivia,2020-05-14,,0.0000
"South America",Bolivia,2020-05-15,,0.0000
"South America",Bolivia,2020-05-16,,0.0000
"South America",Bolivia,2020-05-17,,0.0000
"South America",Bolivia,2020-05-18,,0.0000
"South America",Bolivia,2020-05-19,,0.0000
"South America",Bolivia,2020-05-20,,0.0000
"South America",Bolivia,2020-05-21,,0.0000
"South America",Bolivia,2020-05-22,,0.0000
"South America",Bolivia,2020-05-23,,0.0000
"South America",Bolivia,2020-05-24,,0.0000
"South America",Bolivia,2020-05-25,,0.0000
"South America",Bolivia,2020-05-26,,0.0000
"South America",Bolivia,2020-05-27,,0.0000
"South America",Bolivia,2020-05-28,,0.0000
"South America",Bolivia,2020-05-29,,0.0000
"South America",Bolivia,2020-05-30,,0.0000
"South America",Bolivia,2020-05-31,,0.0000
"South America",Bolivia,2020-06-01,,0.0000
"South America",Bolivia,2020-06-02,,0.0000
"South America",Bolivia,2020-06-03,,0.0000
"South America",Bolivia,2020-06-04,,0.0000
"South America",Bolivia,2020-06-05,,0.0000
"South America",Bolivia,2020-06-06,,0.0000
"South America",Bolivia,2020-06-07,,0.0000
"South America",Bolivia,2020-06-08,,0.0000
"South America",Bolivia,2020-06-09,,0.0000
"South America",Bolivia,2020-06-10,,0.0000
"South America",Bolivia,2020-06-11,,0.0000
"South America",Bolivia,2020-06-12,,0.0000
"South America",Bolivia,2020-06-13,,0.0000
"South America",Bolivia,2020-06-14,,0.0000
"South America",Bolivia,2020-06-15,,0.0000
"South America",Bolivia,2020-06-16,,0.0000
"South America",Bolivia,2020-06-17,,0.0000
"South America",Bolivia,2020-06-18,,0.0000
"South America",Bolivia,2020-06-19,,0.0000
"South America",Bolivia,2020-06-20,,0.0000
"South America",Bolivia,2020-06-21,,0.0000
"South America",Bolivia,2020-06-22,,0.0000
"South America",Bolivia,2020-06-23,,0.0000
"South America",Bolivia,2020-06-24,,0.0000
"South America",Bolivia,2020-06-25,,0.0000
"South America",Bolivia,2020-06-26,,0.0000
"South America",Bolivia,2020-06-27,,0.0000
"South America",Bolivia,2020-06-28,,0.0000
"South America",Bolivia,2020-06-29,,0.0000
"South America",Bolivia,2020-06-30,,0.0000
"South America",Bolivia,2020-07-01,,0.0000
"South America",Bolivia,2020-07-02,,0.0000
"South America",Bolivia,2020-07-03,,0.0000
"South America",Bolivia,2020-07-04,,0.0000
"South America",Bolivia,2020-07-05,,0.0000
"South America",Bolivia,2020-07-06,,0.0000
"South America",Bolivia,2020-07-07,,0.0000
"South America",Bolivia,2020-07-08,,0.0000
"South America",Bolivia,2020-07-09,,0.0000
"South America",Bolivia,2020-07-10,,0.0000
"South America",Bolivia,2020-07-11,,0.0000
"South America",Bolivia,2020-07-12,,0.0000
"South America",Bolivia,2020-07-13,,0.0000
"South America",Bolivia,2020-07-14,,0.0000
"South America",Bolivia,2020-07-15,,0.0000
"South America",Bolivia,2020-07-16,,0.0000
"South America",Bolivia,2020-07-17,,0.0000
"South America",Bolivia,2020-07-18,,0.0000
"South America",Bolivia,2020-07-19,,0.0000
"South America",Bolivia,2020-07-20,,0.0000
"South America",Bolivia,2020-07-21,,0.0000
"South America",Bolivia,2020-07-22,,0.0000
"South America",Bolivia,2020-07-23,,0.0000
"South America",Bolivia,2020-07-24,,0.0000
"South America",Bolivia,2020-07-25,,0.0000
"South America",Bolivia,2020-07-26,,0.0000
"South America",Bolivia,2020-07-27,,0.0000
"South America",Bolivia,2020-07-28,,0.0000
"South America",Bolivia,2020-07-29,,0.0000
"South America",Bolivia,2020-07-30,,0.0000
"South America",Bolivia,2020-07-31,,0.0000
"South America",Bolivia,2020-08-01,,0.0000
"South America",Bolivia,2020-08-02,,0.0000
"South America",Bolivia,2020-08-03,,0.0000
"South America",Bolivia,2020-08-04,,0.0000
"South America",Bolivia,2020-08-05,,0.0000
"South America",Bolivia,2020-08-06,,0.0000
"South America",Bolivia,2020-08-07,,0.0000
"South America",Bolivia,2020-08-08,,0.0000
"South America",Bolivia,2020-08-09,,0.0000
"South America",Bolivia,2020-08-10,,0.0000
"South America",Bolivia,2020-08-11,,0.0000
"South America",Bolivia,2020-08-12,,0.0000
"South America",Bolivia,2020-08-13,,0.0000
"South America",Bolivia,2020-08-14,,0.0000
"South America",Bolivia,2020-08-15,,0.0000
"South America",Bolivia,2020-08-16,,0.0000
"South America",Bolivia,2020-08-17,,0.0000
"South America",Bolivia,2020-08-18,,0.0000
"South America",Bolivia,2020-08-19,,0.0000
"South America",Bolivia,2020-08-20,,0.0000
"South America",Bolivia,2020-08-21,,0.0000
"South America",Bolivia,2020-08-22,,0.0000
"South America",Bolivia,2020-08-23,,0.0000
"South America",Bolivia,2020-08-24,,0.0000
"South America",Bolivia,2020-08-25,,0.0000
"South America",Bolivia,2020-08-26,,0.0000
"South America",Bolivia,2020-08-27,,0.0000
"South America",Bolivia,2020-08-28,,0.0000
"South America",Bolivia,2020-08-29,,0.0000
"South America",Bolivia,2020-08-30,,0.0000
"South America",Bolivia,2020-08-31,,0.0000
"South America",Bolivia,2020-09-01,,0.0000
"South America",Bolivia,2020-09-02,,0.0000
"South America",Bolivia,2020-09-03,,0.0000
"South America",Bolivia,2020-09-04,,0.0000
"South America",Bolivia,2020-09-05,,0.0000
"South America",Bolivia,2020-09-06,,0.0000
"South America",Bolivia,2020-09-07,,0.0000
"South America",Bolivia,2020-09-08,,0.0000
"South America",Bolivia,2020-09-09,,0.0000
"South America",Bolivia,2020-09-10,,0.0000
"South America",Bolivia,2020-09-11,,0.0000
"South America",Bolivia,2020-09-12,,0.0000
"South America",Bolivia,2020-09-13,,0.0000
"South America",Bolivia,2020-09-14,,0.0000
"South America",Bolivia,2020-09-15,,0.0000
"South America",Bolivia,2020-09-16,,0.0000
"South America",Bolivia,2020-09-17,,0.0000
"South America",Bolivia,2020-09-18,,0.0000
"South America",Bolivia,2020-09-19,,0.0000
"South America",Bolivia,2020-09-20,,0.0000
"South America",Bolivia,2020-09-21,,0.0000
"South America",Bolivia,2020-09-22,,0.0000
"South America",Bolivia,2020-09-23,,0.0000
"South America",Bolivia,2020-09-24,,0.0000
"South America",Bolivia,2020-09-25,,0.0000
"South America",Bolivia,2020-09-26,,0.0000
"South America",Bolivia,2020-09-27,,0.0000
"South America",Bolivia,2020-09-28,,0.0000
"South America",Bolivia,2020-09-29,,0.0000
"South America",Bolivia,2020-09-30,,0.0000
"South America",Bolivia,2020-10-01,,0.0000
"South America",Bolivia,2020-10-02,,0.0000
"South America",Bolivia,2020-10-03,,0.0000
"South America",Bolivia,2020-10-04,,0.0000
"South America",Bolivia,2020-10-05,,0.0000
"South America",Bolivia,2020-10-06,,0.0000
"South America",Bolivia,2020-10-07,,0.0000
"South America",Bolivia,2020-10-08,,0.0000
"South America",Bolivia,2020-10-09,,0.0000
"South America",Bolivia,2020-10-10,,0.0000
"South America",Bolivia,2020-10-11,,0.0000
"South America",Bolivia,2020-10-12,,0.0000
"South America",Bolivia,2020-10-13,,0.0000
"South America",Bolivia,2020-10-14,,0.0000
"South America",Bolivia,2020-10-15,,0.0000
"South America",Bolivia,2020-10-16,,0.0000
"South America",Bolivia,2020-10-17,,0.0000
"South America",Bolivia,2020-10-18,,0.0000
"South America",Bolivia,2020-10-19,,0.0000
"South America",Bolivia,2020-10-20,,0.0000
"South America",Bolivia,2020-10-21,,0.0000
"South America",Bolivia,2020-10-22,,0.0000
"South America",Bolivia,2020-10-23,,0.0000
"South America",Bolivia,2020-10-24,,0.0000
"South America",Bolivia,2020-10-25,,0.0000
"South America",Bolivia,2020-10-26,,0.0000
"South America",Bolivia,2020-10-27,,0.0000
"South America",Bolivia,2020-10-28,,0.0000
"South America",Bolivia,2020-10-29,,0.0000
"South America",Bolivia,2020-10-30,,0.0000
"South America",Bolivia,2020-10-31,,0.0000
"South America",Bolivia,2020-11-01,,0.0000
"South America",Bolivia,2020-11-02,,0.0000
"South America",Bolivia,2020-11-03,,0.0000
"South America",Bolivia,2020-11-04,,0.0000
"South America",Bolivia,2020-11-05,,0.0000
"South America",Bolivia,2020-11-06,,0.0000
"South America",Bolivia,2020-11-07,,0.0000
"South America",Bolivia,2020-11-08,,0.0000
"South America",Bolivia,2020-11-09,,0.0000
"South America",Bolivia,2020-11-10,,0.0000
"South America",Bolivia,2020-11-11,,0.0000
"South America",Bolivia,2020-11-12,,0.0000
"South America",Bolivia,2020-11-13,,0.0000
"South America",Bolivia,2020-11-14,,0.0000
"South America",Bolivia,2020-11-15,,0.0000
"South America",Bolivia,2020-11-16,,0.0000
"South America",Bolivia,2020-11-17,,0.0000
"South America",Bolivia,2020-11-18,,0.0000
"South America",Bolivia,2020-11-19,,0.0000
"South America",Bolivia,2020-11-20,,0.0000
"South America",Bolivia,2020-11-21,,0.0000
"South America",Bolivia,2020-11-22,,0.0000
"South America",Bolivia,2020-11-23,,0.0000
"South America",Bolivia,2020-11-24,,0.0000
"South America",Bolivia,2020-11-25,,0.0000
"South America",Bolivia,2020-11-26,,0.0000
"South America",Bolivia,2020-11-27,,0.0000
"South America",Bolivia,2020-11-28,,0.0000
"South America",Bolivia,2020-11-29,,0.0000
"South America",Bolivia,2020-11-30,,0.0000
"South America",Bolivia,2020-12-01,,0.0000
"South America",Bolivia,2020-12-02,,0.0000
"South America",Bolivia,2020-12-03,,0.0000
"South America",Bolivia,2020-12-04,,0.0000
"South America",Bolivia,2020-12-05,,0.0000
"South America",Bolivia,2020-12-06,,0.0000
"South America",Bolivia,2020-12-07,,0.0000
"South America",Bolivia,2020-12-08,,0.0000
"South America",Bolivia,2020-12-09,,0.0000
"South America",Bolivia,2020-12-10,,0.0000
"South America",Bolivia,2020-12-11,,0.0000
"South America",Bolivia,2020-12-12,,0.0000
"South America",Bolivia,2020-12-13,,0.0000
"South America",Bolivia,2020-12-14,,0.0000
"South America",Bolivia,2020-12-15,,0.0000
"South America",Bolivia,2020-12-16,,0.0000
"South America",Bolivia,2020-12-17,,0.0000
"South America",Bolivia,2020-12-18,,0.0000
"South America",Bolivia,2020-12-19,,0.0000
"South America",Bolivia,2020-12-20,,0.0000
"South America",Bolivia,2020-12-21,,0.0000
"South America",Bolivia,2020-12-22,,0.0000
"South America",Bolivia,2020-12-23,,0.0000
"South America",Bolivia,2020-12-24,,0.0000
"South America",Bolivia,2020-12-25,,0.0000
"South America",Bolivia,2020-12-26,,0.0000
"South America",Bolivia,2020-12-27,,0.0000
"South America",Bolivia,2020-12-28,,0.0000
"South America",Bolivia,2020-12-29,,0.0000
"South America",Bolivia,2020-12-30,,0.0000
"South America",Bolivia,2020-12-31,,0.0000
"South America",Bolivia,2021-01-01,,0.0000
"South America",Bolivia,2021-01-02,,0.0000
"South America",Bolivia,2021-01-03,,0.0000
"South America",Bolivia,2021-01-04,,0.0000
"South America",Bolivia,2021-01-05,,0.0000
"South America",Bolivia,2021-01-06,,0.0000
"South America",Bolivia,2021-01-07,,0.0000
"South America",Bolivia,2021-01-08,,0.0000
"South America",Bolivia,2021-01-09,,0.0000
"South America",Bolivia,2021-01-10,,0.0000
"South America",Bolivia,2021-01-11,,0.0000
"South America",Bolivia,2021-01-12,,0.0000
"South America",Bolivia,2021-01-13,,0.0000
"South America",Bolivia,2021-01-14,,0.0000
"South America",Bolivia,2021-01-15,,0.0000
"South America",Bolivia,2021-01-16,,0.0000
"South America",Bolivia,2021-01-17,,0.0000
"South America",Bolivia,2021-01-18,,0.0000
"South America",Bolivia,2021-01-19,,0.0000
"South America",Bolivia,2021-01-20,,0.0000
"South America",Bolivia,2021-01-21,,0.0000
"South America",Bolivia,2021-01-22,,0.0000
"South America",Bolivia,2021-01-23,,0.0000
"South America",Bolivia,2021-01-24,,0.0000
"South America",Bolivia,2021-01-25,,0.0000
"South America",Bolivia,2021-01-26,,0.0000
"South America",Bolivia,2021-01-27,,0.0000
"South America",Bolivia,2021-01-28,,0.0000
"South America",Bolivia,2021-01-29,12,0.0369
"South America",Bolivia,2021-01-30,27,0.1196
"South America",Bolivia,2021-01-31,28,0.2049
"South America",Bolivia,2021-02-01,503,1.7378
"South America",Bolivia,2021-02-02,1023,4.8419
"South America",Bolivia,2021-02-03,1967,10.7879
"South America",Bolivia,2021-02-04,,10.7553
"South America",Bolivia,2021-02-05,,10.7229
"South America",Bolivia,2021-02-06,,10.6907
"South America",Bolivia,2021-02-07,,10.6587
"South America",Bolivia,2021-02-08,,10.6269
"South America",Bolivia,2021-02-09,,10.5952
"South America",Bolivia,2021-02-10,,10.5638
"South America",Bolivia,2021-02-11,,10.5325
"South America",Bolivia,2021-02-12,,10.5015
"South America",Bolivia,2021-02-13,,10.4706
"South America",Bolivia,2021-02-14,,10.4399
"South America",Bolivia,2021-02-15,,10.4094
"South America",Bolivia,2021-02-16,,10.3790
"South America",Bolivia,2021-02-17,,10.3488
"South America",Bolivia,2021-02-18,,10.3188
"South America",Bolivia,2021-02-19,,10.2890
"South America",Bolivia,2021-02-20,,10.2594
"South America",Bolivia,2021-02-21,,10.2299
"South America",Bolivia,2021-02-22,,10.2006
"South America",Bolivia,2021-02-23,,10.1714
"South America",Bolivia,2021-02-24,,10.1425
"South America",Bolivia,2021-02-25,,10.1136
"South America",Bolivia,2021-02-26,,10.0850
"South America",Bolivia,2021-02-27,,10.0565
"South America",Bolivia,2021-02-28,,10.0282
"South America",Bolivia,2021-03-01,,10.0000
"South America",Bolivia,2021-03-02,,9.9720
"South America",Bolivia,2021-03-03,378,11.0000
"South America",Bolivia,2021-03-04,160,11.4150
"South America",Bolivia,2021-03-05,85,11.6194
"South America",Bolivia,2021-03-06,86072,250.0139
"South America",Bolivia,2021-03-07,723,251.3204
"South America",Bolivia,2021-03-08,5161,264.8457
"South America",Bolivia,2021-03-09,7014,283.3874
"South America",Bolivia,2021-03-10,7809,304.0055
"South America",Bolivia,2021-03-11,5397,317.9208
"South America",Bolivia,2021-03-12,4864,330.3079
"South America",Bolivia,2021-03-13,637,331.1413
"South America",Bolivia,2021-03-14,431,331.4119
"South America",Bolivia,2021-03-15,3592,340.2243
"South America",Bolivia,2021-03-16,4229,350.7062
"South America",Bolivia,2021-03-17,4554,362.0054
"South America",Bolivia,2021-03-18,5352,375.3834
"South America",Bolivia,2021-03-19,9039,398.5481
"South America",Bolivia,2021-03-20,2176,403.2880
"South America",Bolivia,2021-03-21,1317,405.7181
"South America",Bolivia,2021-03-22,11710,435.7029
"South America",Bolivia,2021-03-23,17917,481.9497
"South America",Bolivia,2021-03-24,20097,533.7045
"South America",Bolivia,2021-03-25,19977,584.8711
"South America",Bolivia,2021-03-26,20993,638.4357
"South America",Bolivia,2021-03-27,3973,647.1649
"South America",Bolivia,2021-03-28,743,647.4151
"South America",Bolivia,2021-03-29,11923,676.7786
"South America",Bolivia,2021-03-30,13541,710.1922
"South America",Bolivia,2021-03-31,14834,746.7824
"South America",Bolivia,2021-04-01,13930,780.8475
"South America",Bolivia,2021-04-02,1950,783.8608
"South America",Bolivia,2021-04-03,1742,786.3239
"South America",Bolivia,2021-04-04,1274,787.5744
"South America",Bolivia,2021-04-05,16552,827.8926
"South America",Bolivia,2021-04-06,18291,872.4413
"South America",Bolivia,2021-04-07,20531,922.4631
"South America",Bolivia,2021-04-08,22349,976.8452
"South America",Bolivia,2021-04-09,23038,1032.6962
"South America",Bolivia,2021-04-10,4660,1041.8561
"South America",Bolivia,2021-04-11,2516,1045.5693
"South America",Bolivia,2021-04-12,16399,1084.1457
"South America",Bolivia,2021-04-13,18479,1127.7419
"South America",Bolivia,2021-04-14,20458,1176.0675
"South America",Bolivia,2021-04-15,21057,1225.6459
"South America",Bolivia,2021-04-16,23085,1280.0224
"South America",Bolivia,2021-04-17,5878,1291.4318
"South America",Bolivia,2021-04-18,2856,1295.3045
"South America",Bolivia,2021-04-19,18164,1336.9556
"South America",Bolivia,2021-04-20,19817,1382.4729
"South America",Bolivia,2021-04-21,19155,1426.1400
"South America",Bolivia,2021-04-22,23428,1480.0662
"South America",Bolivia,2021-04-23,27324,1543.2543
"South America",Bolivia,2021-04-24,9495,1562.6488
"South America",Bolivia,2021-04-25,3997,1568.5718
"South America",Bolivia,2021-04-26,28044,1632.8325
"South America",Bolivia,2021-04-27,34292,1711.9104
"South America",Bolivia,2021-04-28,39098,1802.2150
"South America",Bolivia,2021-04-29,,1797.8723
"South America",Bolivia,2021-04-30,,1793.5505
"South America",Bolivia,2021-05-01,,1789.2494
"South America",Bolivia,2021-05-02,,1784.9689
"South America",Bolivia,2021-05-03,,1780.7088
"South America",Bolivia,2021-05-04,31300,1850.9929
"South America",Bolivia,2021-05-05,31556,1921.5511
"South America",Bolivia,2021-05-06,25127,1976.5403
"South America",Bolivia,2021-05-07,23754,2028.0236
"South America",Bolivia,2021-05-08,6996,2039.7406
"South America",Bolivia,2021-05-09,1522,2038.5224
